"case","group","value"
"n13",1,9.66071043884669
"n13",1,7.74168300382663
"n13",1,11.9551413101441
"n13",1,10.6963583528722
"n13",1,10.1377031972585
"n13",1,12.9382076239402
"n13",1,9.6578971317325
"n13",1,9.36731564836988
"n13",1,12.9084419584144
"n13",1,8.99326804464479
"n13",1,12.8193869233931
"n13",1,9.42738992266636
"n13",1,10.372445230031
"n13",1,9.85931275605924
"n13",1,10.7584159522031
"n13",1,10.0289441352979
"n13",1,9.83208171666534
"n13",1,14.2012270717861
"n13",1,8.69635653238718
"n13",1,10.3197359771708
"n13",1,8.15121446218001
"n13",1,5.64091693075636
"n13",1,12.6579373988886
"n13",1,9.66950449523932
"n13",1,8.67774570544183
"n13",1,9.44564261566527
"n13",1,5.06059190622834
"n13",1,12.2315526445473
"n13",1,11.4352725161363
"n13",1,9.2834235496155
"n13",1,10.4460341268368
"n13",1,9.29574999122968
"n13",1,11.0719731620779
"n13",1,8.19482156492924
"n13",1,5.78315468106725
"n13",1,8.23671127964863
"n13",1,7.49182514235514
"n13",1,9.50492360410091
"n13",1,12.9150444337421
"n13",1,11.0281967726046
"n13",1,12.0252619210236
"n13",1,12.1621784887653
"n13",1,9.5834607602859
"n13",1,12.1322275503789
"n13",1,11.8804235231085
"n13",1,13.1467726524457
"n13",1,14.5720050513304
"n13",1,8.92457121651732
"n13",1,5.50396302726369
"n13",1,13.7090266185427
"n13",1,10.4288739987708
"n13",1,11.7798597233379
"n13",1,10.0047062390749
"n13",1,9.15137157691317
"n13",1,12.6767816318547
"n13",1,7.04414496325674
"n13",1,7.99854583907596
"n13",1,10.2699444811157
"n13",1,13.750246624857
"n13",1,8.84460580614124
"n13",1,8.73032870441155
"n13",1,7.66695069760368
"n13",1,10.7209835827327
"n13",1,10.9803589431173
"n13",1,7.7047990441901
"n13",1,10.4545060701613
"n13",1,8.56340052830887
"n13",1,11.1620630128463
"n13",1,8.53489166619952
"n13",1,9.01964239658349
"n13",1,7.14831947655324
"n13",1,12.8442959178713
"n13",1,10.1992586580249
"n13",1,9.5880658454989
"n13",1,7.53215070490892
"n13",1,10.9663783557702
"n13",1,10.6730736645645
"n13",1,8.2631184756957
"n13",1,11.3854227150419
"n13",1,9.41288005484377
"n13",1,9.38306894691306
"n13",1,10.0715279666054
"n13",1,8.41071414110482
"n13",1,11.2641855082361
"n13",1,12.841741020129
"n13",1,7.60916471125964
"n13",1,11.6371386697167
"n13",1,10.995660626985
"n13",1,9.68550593342852
"n13",1,13.2240064171358
"n13",1,8.4683377816488
"n13",1,7.92230386018167
"n13",1,10.9972979023833
"n13",1,8.31393461643432
"n13",1,5.90315568767405
"n13",1,10.4529076819553
"n13",1,12.8238525330987
"n13",1,11.3827596799101
"n13",1,8.23100929861863
"n13",1,9.19414296496286
"n13",1,15.90928655164
"n13",1,7.77224928496289
"n13",1,11.438642626164
"n13",1,7.3774237044362
"n13",1,13.5831264550044
"n13",1,12.2026908865391
"n13",1,9.87616590444185
"n13",1,8.88366010724019
"n13",1,10.2620280455676
"n13",1,10.1338174025066
"n13",1,10.9046173156391
"n13",1,10.366647015663
"n13",1,9.42434785778907
"n13",1,7.94303524051227
"n13",1,9.99819459143239
"n13",1,12.7543766260406
"n13",1,9.96803944013881
"n13",1,9.89634125595817
"n13",1,8.72415175423727
"n13",1,11.0758623623612
"n13",1,10.3162115672069
"n13",1,12.143218495399
"n13",1,9.14571279615015
"n13",1,10.5860058183806
"n13",1,6.58062443995003
"n13",1,11.6583944521842
"n13",1,10.0862589993609
"n13",1,11.8317757885083
"n13",1,8.69675885782512
"n13",1,10.9909837410456
"n13",1,9.91488667672184
"n13",1,12.4233106018775
"n13",1,5.10725731616282
"n13",1,9.59103550725117
"n13",1,9.88393865168944
"n13",1,8.31500259114371
"n13",1,10.1790601576523
"n13",1,11.0614719884861
"n13",1,8.77330399625844
"n13",1,9.3934195529507
"n13",1,9.52991444902554
"n13",1,9.77752046938023
"n13",1,12.2802985089607
"n13",1,13.9011679152809
"n13",1,6.74451757825246
"n13",1,10.4559512201188
"n13",1,10.5821958463405
"n13",1,8.4954056413537
"n13",1,10.3978403227321
"n13",1,9.18179096488958
"n13",1,8.53153126198715
"n13",1,10.3670194148538
"n13",1,11.3903010345335
"n13",1,10.1831843603988
"n13",1,9.0862698913309
"n13",1,13.5867974263255
"n13",1,8.24498297906848
"n13",1,10.3146542930645
"n13",1,12.0824812845074
"n13",1,9.8458027128623
"n13",1,10.0799651015699
"n13",1,8.04550864620527
"n13",1,11.6542602970197
"n13",1,12.7794429314282
"n13",1,10.2629576741759
"n13",1,10.1308354784751
"n13",1,11.4314214770736
"n13",1,12.5635769935719
"n13",1,6.00132417604197
"n13",1,7.94083906509037
"n13",1,6.53582145408356
"n13",1,9.31795027738721
"n13",1,8.51830721099662
"n13",1,9.40474728045187
"n13",1,9.93784612315808
"n13",1,8.53664325605132
"n13",1,9.70318831309113
"n13",1,10.7266421811735
"n13",1,8.71221607972416
"n13",1,11.3839318440955
"n13",1,10.3922150414691
"n13",1,8.97013420605605
"n13",1,11.2801749456438
"n13",1,11.0358998159598
"n13",1,14.5698796737639
"n13",1,14.7273842950549
"n13",1,11.5945418900725
"n13",1,7.8507030257564
"n13",1,12.0342895938869
"n13",1,10.959844567874
"n13",1,10.4918734252048
"n13",1,13.2700116070899
"n13",1,8.92574372145897
"n13",1,7.98641685483129
"n13",1,9.47091142140859
"n13",1,12.7925437121444
"n13",1,11.605004147115
"n13",1,7.95434889970282
"n13",1,9.79735067446201
"n13",1,10.31527573192
"n13",1,8.77041948465647
"n13",1,11.8788072167175
"n13",1,4.85019076274574
"n13",1,10.3369312357411
"n13",1,7.36892931074067
"n13",1,12.3331139776281
"n13",1,11.4311284333883
"n13",1,12.7654262731186
"n13",1,8.77342174031124
"n13",1,10.3660087540913
"n13",1,9.65836176325947
"n13",1,9.94386437024987
"n13",1,5.44121846827168
"n13",1,12.3612552828557
"n13",1,5.30444982540752
"n13",1,10.8328534158435
"n13",1,11.4465857804869
"n13",1,12.7932404716786
"n13",1,10.2958324530463
"n13",1,12.073918675922
"n13",1,12.6857520307365
"n13",1,11.9515838331496
"n13",1,10.5532735270616
"n13",1,9.74441977197615
"n13",1,10.4165487143557
"n13",1,8.05672745970196
"n13",1,12.0060967014867
"n13",1,9.30840155249507
"n13",1,10.6189884820412
"n13",1,13.0891548142108
"n13",1,8.39903153119788
"n13",1,10.2773774309431
"n13",1,12.7179332816266
"n13",1,11.6050680513549
"n13",1,9.40806731992179
"n13",1,6.52984921996284
"n13",1,9.89874072896597
"n13",1,9.16856592244155
"n13",1,10.6318217739297
"n13",1,7.69425576341303
"n13",1,7.03088943874662
"n13",1,8.90470081041822
"n13",1,10.184398592392
"n13",1,10.3913956334058
"n13",1,10.5552069321243
"n13",1,6.36841298131206
"n13",1,11.7107846371483
"n13",1,9.98987467876234
"n13",1,9.46941421173676
"n13",1,9.44414648222092
"n13",1,5.82197564075711
"n13",1,10.7856873488781
"n13",1,9.76504756948086
"n13",1,11.656586578905
"n13",1,9.94591555557549
"n13",1,9.94383038513767
"n13",1,9.4183566376116
"n13",1,7.74897574669722
"n13",1,7.10367529761515
"n13",1,10.4299014312832
"n13",1,8.72132335682321
"n13",1,12.8772308130289
"n13",1,9.7701561735465
"n13",1,7.2004604654154
"n13",1,6.97938896427957
"n13",1,9.44221709889518
"n13",1,12.2546692146358
"n13",1,11.5501523872795
"n13",1,9.72784746614925
"n13",1,10.0080390677688
"n13",1,11.6206542472936
"n13",1,10.828415727871
"n13",1,8.48022858452059
"n13",1,8.90100820558992
"n13",1,8.31200043780767
"n13",1,8.97710960198612
"n13",1,9.87576567800713
"n13",1,9.82606596196238
"n13",1,8.37571146527697
"n13",1,12.4521727009512
"n13",1,7.09496873769959
"n13",1,11.7973834343289
"n13",1,10.0598172223523
"n13",1,10.1057564537712
"n13",1,10.7443200162273
"n13",1,12.4333962183476
"n13",1,11.6897828181991
"n13",1,9.35628247909758
"n13",1,11.2595327182718
"n13",1,9.44216318236065
"n13",1,10.9609411613012
"n13",1,9.62865565946664
"n13",1,10.7912929365845
"n13",1,10.9242906624321
"n13",1,10.0604406522742
"n13",1,9.93395292063813
"n13",1,10.348496665552
"n13",1,12.4237498729985
"n13",1,9.92240740903173
"n13",1,8.28502995713772
"n13",1,9.02413571509559
"n13",1,9.98444826825484
"n13",1,7.00964544796511
"n13",1,9.51940839290723
"n13",1,9.04797293696597
"n13",1,7.07568514668248
"n13",1,8.90058150317899
"n13",1,5.54692570482855
"n13",1,12.9096503829352
"n13",1,10.8386566496946
"n13",1,10.298342382439
"n13",1,9.97160903123278
"n13",1,9.49745976207501
"n13",1,9.83410981818141
"n13",1,9.08798045107324
"n13",1,15.3529820597646
"n13",1,10.0652446566725
"n13",1,8.39301981856312
"n13",1,10.3929192037005
"n13",1,7.01709654769102
"n13",1,9.05438953225887
"n13",1,12.6641875642699
"n13",1,9.65378632101119
"n13",1,11.9608760761552
"n13",1,11.677357106503
"n13",1,7.45936539304778
"n13",1,8.81536665355409
"n13",1,12.2347794745508
"n13",1,9.27432681300299
"n13",1,5.03168167545682
"n13",1,9.51423119562268
"n13",1,8.05230121944649
"n13",1,10.0549195465724
"n13",1,9.57289784297361
"n13",1,14.1074486856967
"n13",1,9.96483064105403
"n13",1,7.56747010460248
"n13",1,8.60254970066828
"n13",1,9.42813124755303
"n13",1,11.7067616363714
"n13",1,8.59009825186218
"n13",1,12.4724345865163
"n13",1,13.8341273508465
"n13",1,9.06310762879657
"n13",1,9.51785907157767
"n13",1,7.46258248498946
"n13",1,7.44102103024768
"n13",1,7.83289990832423
"n13",1,11.1097243553976
"n13",1,15.3532203720048
"n13",1,8.44656568308272
"n13",1,13.5149658606537
"n13",1,11.6697544745242
"n13",1,9.77003201205607
"n13",1,8.56962662805359
"n13",1,12.4846737595931
"n13",1,6.49974381182109
"n13",1,10.1175711497203
"n13",1,9.29359462361914
"n13",1,6.27702965327747
"n13",1,12.1142463918025
"n13",1,8.58419965125954
"n13",1,9.92497292387405
"n13",1,11.9440875999532
"n13",1,11.6540855121389
"n13",1,11.2696570566915
"n13",1,10.0641819552832
"n13",1,8.21431546506951
"n13",1,7.19131892501745
"n13",1,12.4180603935166
"n13",1,8.33592513002085
"n13",1,10.7963905328029
"n13",1,12.9537655368918
"n13",1,8.3595029812354
"n13",1,11.351759770342
"n13",1,9.73827031578677
"n13",1,8.01097546932261
"n13",1,6.74603097320131
"n13",1,9.6395406745585
"n13",1,8.74899608881609
"n13",1,8.48709348810327
"n13",1,14.4866113698508
"n13",1,11.8799156362841
"n13",1,16.1852935687284
"n13",1,12.9175529726253
"n13",1,12.7658754800878
"n13",1,10.9700466010509
"n13",1,10.4749936069972
"n13",1,7.3047443520364
"n13",1,8.75497660526881
"n13",1,11.5267280461934
"n13",1,10.0585054631523
"n13",1,13.1534592482193
"n13",1,8.91089388833857
"n13",1,7.97495126796187
"n13",1,10.0643363662709
"n13",1,10.9643318734823
"n13",1,10.5142872793736
"n13",1,10.5009055551801
"n13",1,10.7547596704685
"n13",1,13.0415924704098
"n13",1,12.9339719972414
"n13",1,9.73605267077317
"n13",1,10.1965968331176
"n13",1,8.18055710055332
"n13",1,8.95670337822521
"n13",1,7.55662082001166
"n13",1,10.77695147992
"n13",1,11.260437888538
"n13",1,8.0658567176953
"n13",1,10.14512424921
"n13",1,13.0458700623404
"n13",1,9.10890953113826
"n13",1,13.1772941397644
"n13",1,7.74226468369585
"n13",1,7.14207699547175
"n13",1,10.6546202210995
"n13",1,10.6389953273619
"n13",1,11.7382663004822
"n13",1,9.49897580986011
"n13",1,6.25519266362478
"n13",1,12.4876674545164
"n13",1,12.7434986376399
"n13",1,10.7584685663276
"n13",1,11.4943337169849
"n13",1,8.94384014309314
"n13",1,14.2351005892668
"n13",1,10.5917554253452
"n13",1,10.1966011123035
"n13",1,12.0681611315784
"n13",1,10.4905682498762
"n13",1,12.9166014774637
"n13",1,11.6412912576545
"n13",1,10.2908857755667
"n13",1,8.75311776400425
"n13",1,12.3996591775803
"n13",1,7.32367326535323
"n13",1,9.44699268109818
"n13",1,9.60642996085637
"n13",1,10.6855448053004
"n13",1,9.18451932914921
"n13",1,9.35773382608927
"n13",1,9.31635743848054
"n13",1,8.85675885522789
"n13",1,9.09941740303621
"n13",1,14.1885874856033
"n13",1,8.77323342187895
"n13",1,12.6896455756204
"n13",1,11.3143240607608
"n13",1,9.09599897278757
"n13",1,14.8466637414047
"n13",1,7.97331969113808
"n13",1,7.2508549988138
"n13",1,10.5742223197656
"n13",1,8.92966001617507
"n13",1,11.1290099370635
"n13",1,5.50525200404118
"n13",1,8.89868045822235
"n13",1,8.30384319599194
"n13",1,9.84430688836101
"n13",1,8.37353575971981
"n13",1,8.00919158626942
"n13",1,8.279847105789
"n13",1,7.9570667532873
"n13",1,11.846717524576
"n13",1,9.09174200068153
"n13",1,9.34386452682741
"n13",1,12.0312630541729
"n13",1,9.02993065125332
"n13",1,12.152909989451
"n13",1,14.6856131364122
"n13",1,11.4692183277953
"n13",1,9.14288832170006
"n13",1,11.4243052056993
"n13",1,12.2958134008251
"n13",1,10.2276914452904
"n13",1,10.6992129735186
"n13",1,11.3121902021922
"n13",1,7.77111381580135
"n13",1,9.63278335111299
"n13",1,10.9505967388134
"n13",1,6.7301656678412
"n13",1,9.01935398446877
"n13",1,7.83310862096718
"n13",1,10.190996584368
"n13",1,7.13834489918627
"n13",1,11.5750819575175
"n13",1,8.89681553746556
"n13",1,9.63274870858238
"n13",1,13.1661733910911
"n13",1,9.84587299114362
"n13",1,11.9177945146828
"n13",1,12.0928663546017
"n13",1,8.6161434506164
"n13",1,9.73925967325115
"n13",1,8.55120154705638
"n13",1,9.16242733256599
"n13",1,11.9331408910668
"n13",1,8.73610715823834
"n13",1,7.68630750259136
"n13",1,6.88960859947785
"n13",1,10.7011883006458
"n13",1,7.01602761173937
"n13",1,6.47439321798884
"n13",1,10.7747807997182
"n13",1,11.0733815111167
"n13",1,9.36838438258592
"n13",1,11.3058331700786
"n13",1,11.990718823366
"n13",1,12.1690100899724
"n13",1,10.3619587885691
"n13",1,9.22416785205624
"n13",1,9.3720473720316
"n13",1,10.1251697757013
"n13",1,11.9126243285672
"n13",1,8.56029148585864
"n13",1,13.3107389003404
"n13",1,11.56800642821
"n13",1,11.1434509692416
"n13",1,9.9787840631061
"n13",1,12.7031107558729
"n13",1,8.03286033601216
"n13",1,10.4107900346549
"n13",1,10.1912333607689
"n13",1,9.49207928160399
"n13",1,10.9298970318117
"n13",1,6.38172723973511
"n13",1,5.98009422991758
"n13",1,9.54581385714508
"n13",1,12.0931812367949
"n13",1,10.6592769365429
"n13",1,10.1645505776242
"n13",1,5.03805116001869
"n13",1,10.2644541323679
"n13",1,10.2617509670223
"n13",1,9.35280627187655
"n13",1,11.996530741831
"n13",1,12.1831169710844
"n13",1,9.31668744351652
"n13",1,11.7710064120044
"n13",1,6.10106991944675
"n13",1,6.97452894296708
"n13",1,9.52133587485455
"n13",1,6.66788344907752
"n13",1,8.04753920991086
"n13",1,12.9273746039962
"n13",1,7.46272995036558
"n13",1,12.0410970006613
"n13",1,7.65050088817356
"n13",1,9.35955953162131
"n13",1,9.14280229694198
"n13",1,6.46268416576257
"n13",1,10.8260161270547
"n13",1,6.53940068074968
"n13",1,4.3279258854606
"n13",1,8.19438777669416
"n13",1,12.5881725766835
"n13",1,12.4730109691762
"n13",1,13.9270233914212
"n13",1,9.51995141954888
"n13",1,10.8064257028786
"n13",1,13.869917867181
"n13",1,6.49494050580271
"n13",1,8.50717864297538
"n13",1,9.92240928797659
"n13",1,6.92830772042655
"n13",1,9.9435877985239
"n13",1,6.89646666571384
"n13",1,12.1054237089447
"n13",1,10.9395494012601
"n13",1,11.5920720091383
"n13",1,11.6286376023755
"n13",1,8.38438764906699
"n13",1,10.4605540923688
"n13",1,12.0588900191107
"n13",1,12.2902531955399
"n13",1,10.4265302229029
"n13",1,9.75964655387085
"n13",1,9.04225682065351
"n13",1,9.84045999108531
"n13",1,8.68701815636295
"n13",1,8.31686043715045
"n13",1,8.55166205938935
"n13",1,10.2617100039219
"n13",1,9.25890177842965
"n13",1,13.142058760184
"n13",1,8.53429046230725
"n13",1,13.216606176087
"n13",1,5.22994420865029
"n13",1,12.652289677249
"n13",1,10.7022696984101
"n13",1,12.0739358143315
"n13",1,8.25399689103638
"n13",1,10.0925723799969
"n13",1,9.65627991288307
"n13",1,8.98248102675692
"n13",1,6.89880221026993
"n13",1,6.87016431237894
"n13",1,9.31118501827157
"n13",1,10.6209170947771
"n13",1,9.76065706142553
"n13",1,13.2051462764065
"n13",1,9.44495265180966
"n13",1,9.21591819532619
"n13",1,14.1748152892675
"n13",1,11.5438314478078
"n13",1,10.386093484979
"n13",1,10.2297815407977
"n13",1,10.585132561876
"n13",1,7.02886676270522
"n13",1,11.8694079423125
"n13",1,9.91330227400447
"n13",1,7.79704385986447
"n13",1,11.4026461390619
"n13",1,9.60066278748544
"n13",1,7.95789208798625
"n13",1,10.9971729500517
"n13",1,8.87484998681065
"n13",1,11.8811185642683
"n13",1,7.72331207022339
"n13",1,12.5149248104837
"n13",1,10.7077414014971
"n13",1,7.63260552200366
"n13",1,10.6511816619778
"n13",1,10.1794511329544
"n13",1,9.8774926208183
"n13",1,5.39045746785716
"n13",1,15.2935665681547
"n13",1,8.38095300431965
"n13",1,12.6278436091984
"n13",1,9.75959072917819
"n13",1,10.9845302072029
"n13",1,10.016722135739
"n13",1,10.9188740167527
"n13",1,10.9214704978474
"n13",1,9.56274098536614
"n13",1,9.13294916570393
"n13",1,4.99919058713986
"n13",1,8.69622131999857
"n13",1,6.95710839970649
"n13",1,5.87214370526102
"n13",1,10.4623085158739
"n13",1,12.3774713923841
"n13",1,12.4724413629092
"n13",1,7.42191698473159
"n13",1,13.2072323592894
"n13",1,11.9307757550287
"n13",1,11.0712845860454
"n13",1,12.24980105947
"n13",1,9.00239279255739
"n13",1,8.63361316792181
"n13",1,12.2563838548649
"n13",1,9.66222560101928
"n13",1,12.8598954451634
"n13",1,9.91677825416903
"n13",1,11.5951434075922
"n13",1,9.26008923231049
"n13",1,10.7408499405143
"n13",1,7.6138780913513
"n13",1,9.22054706387898
"n13",1,9.86956714395357
"n13",1,6.89597203041714
"n13",1,9.89591596481512
"n13",1,6.8903490613927
"n13",1,7.60338562218549
"n13",1,9.72792092752128
"n13",1,11.7952037861952
"n13",1,11.4285536317014
"n13",1,10.5476724436027
"n13",1,9.70336983517896
"n13",1,6.22989211724082
"n13",1,10.6365549888689
"n13",1,7.40009129104974
"n13",1,11.2348441140539
"n13",1,8.18573376263219
"n13",1,11.8159357799104
"n13",1,11.7495887919129
"n13",1,7.68805320412871
"n13",1,11.0936758073454
"n13",1,12.1390818225951
"n13",1,10.9995424799814
"n13",1,8.25284098733254
"n13",1,8.08114374295323
"n13",1,7.81894888133464
"n13",1,10.9521587129115
"n13",1,8.50834148273423
"n13",1,11.8347623961932
"n13",1,6.98461655184208
"n13",1,9.12538807826303
"n13",1,12.7982204282989
"n13",1,7.6467567313928
"n13",1,5.91950455512556
"n13",1,10.8944169249588
"n13",1,12.4721911583444
"n13",1,7.51553706688584
"n13",1,9.6308322498291
"n13",1,8.15204849793297
"n13",1,10.2577803783824
"n13",1,12.0118185364172
"n13",1,9.93738279171016
"n13",1,12.8701662243395
"n13",1,9.73984064693196
"n13",1,9.15216419783701
"n13",1,11.3488114225097
"n13",1,8.1653545937318
"n13",1,8.64628682883204
"n13",1,10.7322231925768
"n13",1,8.38383625454525
"n13",1,12.6521736806661
"n13",1,11.63961895984
"n13",1,7.67190861732492
"n13",1,9.56191437088882
"n13",1,13.2010091397951
"n13",1,10.378366221121
"n13",1,7.237331913019
"n13",1,7.10033303006378
"n13",1,6.4947125879525
"n13",1,11.1486328765817
"n13",1,9.13260457348618
"n13",1,8.72900393648344
"n13",1,10.7816937441212
"n13",1,10.9434573527361
"n13",1,10.4116106037139
"n13",1,10.437640732578
"n13",1,12.292379363969
"n13",1,9.43712506624146
"n13",1,9.08445349203318
"n13",1,10.2093863278885
"n13",1,15.972649612081
"n13",1,10.943902737165
"n13",1,12.0551487957033
"n13",1,9.98791161115147
"n13",1,5.53882794099409
"n13",1,11.987410309836
"n13",1,9.41512964214396
"n13",1,9.97226367289916
"n13",1,9.87971705562177
"n13",1,8.93375084107281
"n13",1,11.0216637085847
"n13",1,10.8408879517374
"n13",1,10.2342515225443
"n13",1,7.71132411482801
"n13",1,11.5664682004482
"n13",1,9.49753389553799
"n13",1,10.4720831232521
"n13",1,7.59775449364762
"n13",1,9.77922127136214
"n13",1,7.69204103835062
"n13",1,9.53858283468659
"n13",1,8.10718119638089
"n13",1,10.1693837231881
"n13",1,9.52567297526978
"n13",1,7.12245413550631
"n13",1,8.77859295538793
"n13",1,8.35674433789031
"n13",1,10.0214474740078
"n13",1,11.0243513167552
"n13",1,11.3712654940172
"n13",1,13.7482302779103
"n13",1,10.320575886712
"n13",1,6.54539749127853
"n13",1,13.9734059128525
"n13",1,10.4369395887246
"n13",1,11.0151078360729
"n13",1,9.99402786085674
"n13",1,11.4325088455891
"n13",1,9.64782295779695
"n13",1,12.5511560808437
"n13",1,12.682636323895
"n13",1,9.85431457065066
"n13",1,9.80537392238831
"n13",1,13.1677211234285
"n13",1,11.3798208128245
"n13",1,9.70636890935499
"n13",1,9.65409212943838
"n13",1,9.57767828037142
"n13",1,10.4812134965789
"n13",1,11.8079294621909
"n13",1,7.78069370284793
"n13",1,9.8047817423424
"n13",1,8.74012947310357
"n13",1,9.86341497313529
"n13",1,8.81983531866613
"n13",1,12.8443446021366
"n13",1,8.07484374719904
"n13",1,12.3470365575512
"n13",1,7.82789272555542
"n13",1,5.72843322442314
"n13",1,8.26320947671897
"n13",1,8.47337844061922
"n13",1,9.00193421934497
"n13",1,11.1148444169224
"n13",1,6.99344830682521
"n13",1,10.1107554191456
"n13",1,9.27147656744402
"n13",1,9.16556996425716
"n13",1,11.9520884551905
"n13",1,5.58045545362874
"n13",1,12.8916054828479
"n13",1,11.5152448254445
"n13",1,8.72265976366101
"n13",1,10.5180105213692
"n13",1,12.1013272869255
"n13",1,7.23947671384209
"n13",1,11.5992430565242
"n13",1,12.0024748957774
"n13",1,8.63527262581126
"n13",1,13.5845643816283
"n13",1,6.50797165791916
"n13",1,6.27745909751184
"n13",1,11.3601593284534
"n13",1,11.5022252455199
"n13",1,8.39218535313157
"n13",1,14.0075440315086
"n13",1,9.68611711206978
"n13",1,10.5522907851394
"n13",1,10.6221981756648
"n13",1,9.54911435600113
"n13",1,8.67691532767056
"n13",1,10.4079660653857
"n13",1,7.41294001522794
"n13",1,10.1927103977212
"n13",1,11.278011086768
"n13",1,4.83336635598409
"n13",1,8.32720579413741
"n13",1,9.64374734157549
"n13",1,8.58738009842226
"n13",1,9.34347672732859
"n13",1,11.3722102787142
"n13",1,7.60544192943294
"n13",1,7.9894712064402
"n13",1,10.1572245694847
"n13",1,10.2551493911655
"n13",1,10.2547862253893
"n13",1,9.7542786845589
"n13",1,11.1693507456555
"n13",1,8.30781918027936
"n13",1,11.1035565387513
"n13",1,7.05104284545838
"n13",1,9.14071499351717
"n13",1,13.4236439430874
"n13",1,9.82708949703958
"n13",1,9.67630569039692
"n13",1,14.4802196517717
"n13",1,12.5828284001537
"n13",1,13.5113132743447
"n13",1,6.48211769479334
"n13",1,8.6666038490912
"n13",1,9.81314668814393
"n13",1,9.42366013684806
"n13",1,12.6997241439587
"n13",1,13.3983254645833
"n13",1,8.34161628589998
"n13",1,9.8271856930152
"n13",1,12.3402304329203
"n13",1,11.4543757679928
"n13",1,7.83413935817996
"n13",1,5.96907767656157
"n13",1,10.5127226202265
"n13",1,10.1708281669621
"n13",1,8.08147987933863
"n13",1,10.0305471620591
"n13",1,9.58561593875746
"n13",1,11.6077379256317
"n13",1,10.4853721279307
"n13",1,7.35101237915012
"n13",1,12.1972848850378
"n13",1,8.55104158106273
"n13",1,8.65522046112351
"n13",1,10.842308796447
"n13",1,11.6925350767474
"n13",1,8.26669262245445
"n13",1,13.8421672933794
"n13",1,10.5376916122025
"n13",1,8.55333810657455
"n13",1,8.61692090583911
"n13",1,10.9570129947441
"n13",1,9.98508715708259
"n13",1,10.3054012968839
"n13",1,9.52440069847542
"n13",1,6.57983698105583
"n13",1,11.8630358543885
"n13",1,7.78288868723776
"n13",1,10.5050261955936
"n13",1,7.01666918111448
"n13",1,10.1522365235541
"n13",1,10.834319163078
"n13",1,4.78249895817213
"n13",1,11.3543684096717
"n13",1,10.6042552185038
"n13",1,10.2865017402799
"n13",1,9.52123038711339
"n13",1,11.7524087162999
"n13",1,9.07413778691284
"n13",1,12.1534429650585
"n13",1,8.75567149947782
"n13",1,6.85786939622974
"n13",1,9.64269592527288
"n13",1,8.8138458072544
"n13",1,8.59677267046627
"n13",1,12.1058048311197
"n13",1,7.44259660412516
"n13",1,9.00126944384442
"n13",1,11.4861138820226
"n13",1,9.88459615814469
"n13",1,7.51182975830795
"n13",1,12.2735858405165
"n13",1,8.32669655755877
"n13",1,10.2102116597094
"n13",1,11.4959049497902
"n13",1,13.3728667833112
"n13",1,10.3414997076498
"n13",1,10.1437274659033
"n13",1,7.55128558202859
"n13",1,9.8598289614772
"n13",1,10.5629036385088
"n13",1,11.9063603138112
"n13",1,7.89494700737614
"n13",1,7.91758009766551
"n13",1,12.7014869290863
"n13",1,13.0817729991977
"n13",1,14.9772248377148
"n13",1,8.42839993280862
"n13",1,11.0486857580128
"n13",1,7.67861889377987
"n13",1,7.52129483607802
"n13",1,11.2128406674387
"n13",1,10.4131224889442
"n13",1,8.34730325133682
"n13",1,7.34006958717404
"n13",1,9.7284317319668
"n13",1,8.23202527519736
"n13",1,9.62229948823303
"n13",1,8.75267380929504
"n13",1,8.74934544001994
"n13",1,10.0237206444145
"n13",1,12.0325078716462
"n13",1,11.1619128829719
"n13",1,13.9049162856354
"n13",1,9.73175189714191
"n13",1,10.4579708105592
"n13",1,8.42405934916565
"n13",1,10.8879929779387
"n13",1,7.29501582501223
"n13",1,9.40228290727366
"n13",1,8.17886368030938
"n13",1,8.06001457217214
"n13",1,10.7360036570905
"n13",1,13.6869035540192
"n13",1,11.4707942255983
"n13",1,11.1960447467779
"n13",1,9.16587785243691
"n13",1,8.39147940614031
"n13",1,8.02012868183595
"n13",1,8.26581367091302
"n13",1,10.3415286719412
"n13",1,7.26593816167682
"n13",1,10.2285158602262
"n13",1,6.8206274422199
"n13",1,7.1939755485496
"n13",1,12.3011005200241
"n13",1,9.27569340783673
"n13",1,7.21972120436155
"n13",1,6.0554725727223
"n13",1,8.87626465793508
"n13",1,9.17441494480813
"n13",1,7.48621947435012
"n13",1,10.8436933360914
"n13",1,13.1320413119041
"n13",1,8.85336570294938
"n13",1,11.708325411127
"n13",1,9.79893061187022
"n13",1,10.845966200607
"n13",1,8.57537762568759
"n13",1,8.7213168308908
"n13",1,9.49185383756665
"n13",1,8.00246255827748
"n13",1,8.81096023938077
"n13",1,10.0376379001021
"n13",1,7.97904429324077
"n13",1,12.2853907043221
"n13",1,14.401229285325
"n13",1,9.57453911388202
"n13",1,7.02754630075376
"n13",1,8.04426995321512
"n13",1,13.7277322821102
"n13",1,9.81630660644885
"n13",1,7.74014519320113
"n13",1,10.0536496144925
"n13",1,10.9999395471168
"n13",1,10.4368434227626
"n13",1,7.83640227101949
"n13",1,11.7268176025852
"n13",1,13.7081582234855
"n13",2,13.9622413141937
"n13",2,12.4700718445122
"n13",2,9.59794885586323
"n13",2,6.89726643383283
"n13",2,11.2017913055581
"n13",2,8.94534092286101
"n13",2,11.9921640644286
"n13",2,10.6875729911576
"n13",2,14.4393627898523
